Season,Team,Conference,AdjTempo,AdjTempo.Rank,AdjOE,AdjOE.Rank,Off-eFG%,Off-eFG%.Rank,Off-TO%,Off-TO%.Rank,Off-OR%,Off-OR%.Rank,Off-FTRate,Off-FTRate.Rank,AdjDE,AdjDE.Rank,Def-eFG%,Def-eFG%.Rank,Def-TO%,Def-TO%.Rank,Def-OR%,Def-OR%.Rank,Def-FTRate,Def-FTRate.Rank
2019,New Mexico St.,WAC,65.9,269,113.0,35,54.1,43,17.8,128,36.9,7,34.5,134,99.3,84,48.9,89,18.9,144,22.0,2,32.6,172
2019,Florida St.,ACC,68.6,121,112.8,36,50.5,180,18.9,210,32.8,43,35.8,89,90.4,10,47.2,30,20.3,69,27.0,117,35.7,247
2019,South Dakota St.,Sum,71.0,40,112.7,37,58.5,2,16.3,40,23.9,306,31.9,214,105.3,183,50.2,151,15.6,323,22.7,6,23.8,6
2019,SMU,Amer,65.0,310,112.7,38,51.2,145,16.6,54,33.4,35,27.8,301,106.7,221,50.0,140,17.5,240,31.6,295,29.5,86
2019,Utah St.,MWC,68.1,145,112.6,39,53.9,47,18.1,149,32.0,59,36.7,75,97.2,52,46.5,20,17.3,252,22.3,5,34.3,224
2019,Louisiana Monroe,SB,66.3,244,112.5,40,54.0,45,16.2,35,26.9,225,35.8,93,109.6,271,52.9,279,17.4,248,29.0,219,28.4,65
2019,Murray St.,OVC,69.4,89,112.5,41,54.8,23,17.2,86,32.0,58,33.5,171,98.6,73,46.5,21,19.3,115,30.7,268,27.4,38
2019,Cincinnati,Amer,63.4,338,112.3,42,49.0,258,16.0,28,37.4,4,37.6,55,94.8,28,48.6,75,20.8,50,29.3,227,30.5,115
2019,Dayton,A10,64.7,322,112.1,43,56.1,8,18.8,197,26.9,226,32.1,207,100.8,103,47.9,43,16.7,285,27.4,146,23.8,5
2019,UCF,Amer,65.0,309,112.1,44,52.9,77,17.6,118,29.5,127,45.3,2,95.6,33,45.4,12,18.0,201,29.6,242,29.2,77
2019,San Francisco,WCC,66.6,232,112.0,45,53.5,56,15.1,15,28.9,156,30.9,238,102.1,125,48.9,87,17.2,257,25.0,40,30.5,116
2019,BYU,WCC,70.9,44,112.0,46,52.8,88,15.3,17,23.8,307,39.9,25,104.3,162,50.7,167,17.6,230,27.0,115,35.4,242
2019,Creighton,BE,68.7,118,112.0,47,56.2,7,18.6,183,24.7,282,29.0,280,99.3,83,52.8,275,19.1,132,26.8,110,27.9,49
2019,Oregon St.,P12,65.7,280,111.7,48,52.2,104,18.3,159,30.8,91,36.8,69,103.4,150,50.2,146,17.6,232,29.0,220,33.5,202
2019,DePaul,BE,70.1,64,111.7,49,52.7,90,18.8,203,32.7,48,36.1,84,106.7,223,53.2,292,17.7,224,25.6,60,30.9,125
2019,Lipscomb,ASun,73.3,12,111.7,50,54.8,24,17.8,123,26.0,249,36.3,79,97.2,49,48.3,64,19.6,102,23.8,16,27.9,48
2019,Yale,Ivy,71.0,41,111.6,51,55.6,15,17.8,126,26.3,241,30.1,260,102.8,141,47.3,31,15.2,337,24.6,27,31.1,128
2019,Minnesota,B10,67.4,186,111.4,52,48.2,286,17.1,79,31.4,82,41.6,15,97.0,48,49.5,121,16.9,275,28.4,186,28.2,56
2019,Butler,BE,66.0,263,111.3,53,52.1,109,16.1,30,25.7,259,25.2,330,102.1,123,52.7,273,18.9,141,27.6,152,36.3,265
2019,Liberty,ASun,62.3,349,111.1,54,55.9,10,17.2,82,25.3,268,26.7,315,99.6,87,48.9,91,20.4,65,26.4,92,32.7,175
2019,Austin Peay,OVC,69.0,105,111.1,55,52.9,81,16.6,55,32.3,52,34.7,128,106.8,226,52.5,258,20.8,52,30.0,257,34.2,220
2019,Xavier,BE,65.2,302,111.1,56,52.8,84,19.5,247,32.2,55,32.6,194,100.5,102,50.7,166,16.2,309,27.2,137,24.9,11
2019,Oklahoma,B12,68.6,123,111.1,57,50.4,183,17.0,69,25.8,252,31.3,230,94.1,23,47.5,35,17.3,254,28.0,164,23.1,3
2019,Northeastern,CAA,66.2,253,111.0,58,56.5,5,16.6,56,22.7,328,34.3,141,103.4,151,52.1,238,16.7,286,24.6,26,27.8,46
2019,Syracuse,ACC,66.1,257,110.5,59,49.6,229,18.5,177,30.2,105,36.8,72,95.3,30,48.0,48,23.1,10,33.4,335,34.3,222
2019,Colgate,Pat,66.4,237,110.5,60,55.9,12,19.3,238,30.2,104,28.4,292,105.9,201,50.7,165,17.8,219,27.1,122,28.2,57
2019,Florida,SEC,62.9,344,110.5,61,49.8,218,17.9,134,30.7,96,29.9,263,92.2,16,48.1,49,22.4,17,32.2,313,33.6,206
2019,Wisconsin,B10,63.9,331,110.4,62,51.1,150,14.6,9,24.5,291,27.3,309,88.5,4,45.2,11,17.2,258,26.5,96,25.8,19
2019,Central Michigan,MAC,71.3,33,110.4,63,51.4,138,16.2,37,31.0,88,40.0,24,106.1,206,50.2,149,18.7,156,33.1,333,28.8,72
2019,TCU,B12,68.9,107,110.3,64,52.1,105,19.2,226,31.1,84,31.7,219,95.2,29,48.4,66,18.6,159,28.7,203,27.7,44
2019,Nebraska Omaha,Sum,67.9,153,110.2,65,54.4,35,13.5,2,24.8,280,24.1,344,110.4,289,55.0,334,16.8,280,25.6,62,27.1,33
2019,Arkansas,SEC,70.4,57,110.1,66,51.0,160,18.3,160,28.3,178,38.4,41,97.2,53,49.4,112,22.5,16,34.8,347,41.7,332
2019,East Tennessee St.,SC,67.2,201,109.9,67,54.6,29,20.0,280,37.0,5,29.9,264,101.4,115,52.6,266,20.5,59,23.9,17,30.5,114
2019,Miami FL,ACC,67.0,208,109.9,68,50.7,170,16.9,68,26.0,248,30.8,242,100.8,104,52.0,230,19.8,94,29.7,246,22.7,2
2019,Kent St.,MAC,67.5,183,109.9,69,49.6,226,16.4,47,33.2,37,31.8,217,107.5,236,52.7,274,19.0,140,30.6,267,35.9,253
2019,Toledo,MAC,67.8,165,109.8,70,53.1,71,17.4,104,28.2,182,26.1,322,98.5,69,46.8,26,15.4,330,25.7,67,26.8,27
2019,West Virginia,B12,70.6,49,109.8,71,47.5,304,21.3,320,36.9,6,38.9,36,102.7,135,52.4,253,18.5,166,28.7,204,38.0,290
2019,USC,P12,69.6,83,109.8,72,52.8,83,16.5,49,27.0,221,27.6,306,101.5,118,49.1,102,18.1,199,29.9,255,30.0,102
2019,Arizona St.,P12,70.8,47,109.7,73,50.6,174,18.7,188,31.7,70,43.8,3,98.2,64,48.5,72,19.0,137,26.9,114,38.6,304
2019,Oregon,P12,64.2,328,109.5,74,52.0,116,17.7,121,29.6,125,29.4,274,91.7,13,46.4,19,20.9,47,28.8,206,33.9,213
2019,Oklahoma St.,B12,66.1,261,109.5,75,50.1,201,18.0,145,26.4,239,30.6,246,101.3,110,50.3,154,17.6,228,29.4,230,31.5,138
2019,Northern Kentucky,Horz,68.2,143,109.4,76,54.6,28,17.8,130,30.6,99,34.8,125,102.3,130,49.1,106,18.4,173,26.0,78,35.2,236
2019,Penn St.,B10,67.6,172,109.4,77,47.5,303,18.1,148,31.9,60,32.3,203,94.5,27,49.9,138,19.6,99,26.3,89,34.1,219
2019,Presbyterian,BSth,67.8,166,109.3,78,53.4,61,14.7,11,25.3,267,30.5,249,110.7,293,53.4,297,17.9,217,27.4,142,33.1,191
2019,Radford,BSth,64.4,326,109.3,79,52.7,89,16.4,46,29.7,118,27.0,311,104.4,164,51.9,225,18.0,204,24.9,39,30.7,122
2019,Temple,Amer,68.9,110,109.2,80,49.9,212,15.6,21,26.9,227,32.5,197,99.5,85,50.6,164,20.6,56,29.2,222,33.9,211
2019,Memphis,Amer,74.2,7,109.2,81,51.1,155,19.7,262,33.2,40,37.3,59,97.4,54,48.6,76,21.3,34,30.9,277,37.5,286
2019,Indiana,B10,66.9,215,109.1,82,51.0,162,17.9,133,28.1,187,34.6,131,95.4,32,48.2,57,18.1,195,28.1,169,29.2,78
2019,Illinois,B10,70.6,52,109.1,83,49.6,230,18.3,161,29.1,148,29.5,272,101.1,108,52.2,245,21.7,24,31.9,307,42.4,338
2019,Ohio St.,B10,65.8,274,109.1,84,50.3,191,18.7,193,27.6,201,33.7,165,94.4,25,48.3,62,18.2,187,25.9,69,31.8,149
2019,Connecticut,Amer,68.6,122,109.0,85,51.0,157,18.5,178,32.3,54,32.7,189,102.2,129,49.6,125,20.0,83,30.2,262,39.2,312
2019,Northern Illinois,MAC,65.9,267,109.0,86,52.6,94,17.1,80,27.2,214,26.5,316,105.3,185,51.9,226,17.8,222,26.8,104,39.1,310
2019,Seton Hall,BE,69.1,100,109.0,87,49.9,211,17.5,108,29.5,128,34.5,135,97.5,60,49.6,128,19.8,93,29.2,221,32.8,181
2019,UCLA,P12,72.5,17,109.0,88,52.0,111,18.9,211,30.7,94,38.2,45,102.7,137,49.6,124,15.0,341,27.1,130,27.6,43
2019,Furman,SC,66.6,230,108.9,89,55.4,17,18.4,169,28.7,165,24.9,334,97.4,57,47.9,45,20.1,80,30.0,256,24.2,10
2019,Georgetown,BE,71.9,25,108.9,90,51.0,163,17.9,135,29.1,147,38.2,43,102.5,133,50.1,144,16.3,305,26.1,82,30.3,109
2019,Lehigh,Pat,71.6,29,108.9,91,56.3,6,18.5,173,23.5,312,34.9,114,109.7,272,50.2,147,15.6,324,27.4,148,30.5,113
2019,St. John's,BE,70.8,46,108.6,92,51.8,120,14.3,7,21.8,338,29.5,273,101.0,106,50.7,168,21.2,37,29.4,234,39.7,322
2019,Charleston,CAA,65.4,289,108.5,93,54.2,37,15.6,19,25.6,262,33.5,173,103.7,153,52.1,241,19.1,133,25.9,71,26.4,23
2019,Georgia Southern,SB,73.2,14,108.5,94,54.3,36,18.6,186,27.5,203,34.9,118,102.2,128,51.4,204,20.0,84,28.7,201,31.3,134
2019,Hartford,AE,66.7,228,108.5,95,54.2,41,17.8,124,25.3,266,33.1,182,110.8,297,52.6,260,19.3,113,31.0,279,29.9,94
2019,Utah Valley,WAC,68.8,115,108.5,96,55.5,16,20.2,289,28.3,179,40.2,23,102.3,131,49.0,100,16.7,290,26.6,98,29.2,79
2019,Vermont,AE,65.5,285,108.5,97,52.6,96,16.8,64,27.3,213,35.9,88,99.6,88,48.7,82,19.1,129,22.2,4,27.5,40
2019,Kansas St.,B12,63.4,339,108.4,98,49.3,238,17.4,107,28.5,170,30.6,247,88.4,3,48.2,59,22.8,12,25.7,63,30.7,123
2019,Bowling Green,MAC,70.5,54,108.4,99,50.5,177,16.5,52,30.7,92,34.9,116,102.3,132,50.8,173,17.8,220,24.8,32,31.1,129
2019,Fresno St.,MWC,67.9,157,108.4,100,54.5,30,18.2,150,27.4,207,30.2,256,99.0,77,48.5,74,19.5,106,25.4,51,35.0,234
2019,Campbell,BSth,65.7,281,108.3,101,52.8,86,14.8,13,23.6,309,31.1,234,109.8,278,54.6,327,19.5,103,28.9,213,36.0,258
2019,Davidson,A10,64.7,319,108.2,102,53.1,73,16.7,60,23.3,316,28.3,293,100.4,98,48.3,61,16.7,288,24.8,35,30.0,97
2019,Alabama,SEC,68.7,117,108.2,103,50.3,192,19.5,248,31.5,77,38.0,47,97.5,58,48.9,90,16.9,274,28.0,165,29.6,87
2019,South Carolina,SEC,70.2,61,108.1,104,48.3,282,19.2,227,31.8,67,36.2,83,98.6,71,49.5,117,20.3,68,31.1,281,39.6,318
2019,Notre Dame,ACC,65.2,298,108.0,105,46.2,329,13.9,4,29.0,154,30.1,261,101.1,107,49.0,97,16.4,300,31.1,283,21.8,1
2019,Clemson,ACC,66.2,252,108.0,106,50.7,172,19.7,257,27.8,197,33.5,170,91.8,14,47.6,37,19.8,95,24.5,23,30.0,101
2019,Oakland,Horz,68.7,119,107.8,107,54.2,40,18.5,174,25.6,261,35.7,96,109.6,268,53.0,283,17.2,261,32.5,321,28.0,51
2019,Montana St.,BSky,70.0,70,107.8,108,53.4,59,17.1,78,26.2,242,34.9,117,115.4,346,57.1,350,17.2,255,26.6,100,28.3,58
2019,Gardner Webb,BSth,67.4,189,107.8,109,54.8,26,17.0,74,22.4,330,38.3,42,107.8,245,50.5,160,18.2,180,31.2,286,27.6,42
2019,Washington,P12,66.0,262,107.7,110,52.1,108,19.8,263,29.2,142,34.7,127,93.5,18,47.5,34,24.2,4,35.0,349,34.0,214
2019,Georgia St.,SB,70.0,69,107.7,111,53.7,49,16.4,44,23.0,324,35.4,102,102.8,143,50.3,155,21.0,43,33.8,338,30.9,126
2019,Colorado St.,MWC,67.1,204,107.6,112,54.4,32,17.0,73,23.9,305,31.9,213,109.0,261,53.0,285,16.1,312,27.1,127,29.5,85
2019,Grand Canyon,WAC,67.8,162,107.6,113,51.4,137,17.3,91,29.0,151,33.7,164,102.1,124,49.9,137,19.3,114,25.7,66,29.7,90
2019,Montana,BSky,66.9,220,107.4,114,56.0,9,17.4,103,27.6,202,31.4,226,103.9,155,50.0,142,19.3,119,25.0,42,37.3,283
2019,Hampton,BSth,71.3,32,107.4,115,48.9,262,14.6,8,28.1,189,34.8,123,108.2,251,50.8,172,16.3,308,26.6,99,35.9,254
2019,Boise St.,MWC,65.5,286,107.4,116,53.9,46,17.3,92,23.5,314,31.8,218,104.2,161,51.8,221,18.5,170,24.4,20,33.6,204
2019,North Dakota St.,Sum,65.0,312,107.4,117,53.5,55,15.7,23,20.7,345,32.2,204,110.6,292,53.6,306,14.4,351,25.9,70,26.5,24
2019,UC Irvine,BW,65.3,293,107.4,118,51.3,140,17.5,109,33.7,29,28.7,284,98.2,65,44.1,5,16.6,291,27.1,121,32.9,186
2019,Boston College,ACC,67.3,192,107.2,119,48.5,274,17.5,111,28.6,167,35.0,110,102.7,138,48.4,69,16.6,295,31.5,292,29.4,84
2019,Texas A&M,SEC,67.4,187,107.2,120,49.3,240,20.0,279,32.7,46,34.2,145,99.7,89,49.3,111,18.5,171,32.5,320,27.0,31
2019,Southern Miss,CUSA,64.8,316,107.1,121,53.1,70,15.7,22,22.9,326,24.0,345,102.2,127,49.0,99,19.4,109,28.1,172,29.9,93
2019,Wright St.,Horz,65.2,305,107.1,122,51.0,158,17.3,96,30.8,90,35.1,108,102.0,122,53.1,290,20.1,75,25.9,73,28.6,70
2019,UAB,CUSA,65.2,299,107.1,123,50.4,182,16.8,62,30.6,100,31.8,215,105.4,187,49.4,113,17.9,214,26.2,83,31.6,140
2019,Pepperdine,WCC,70.3,58,107.0,124,52.0,113,18.0,147,24.9,278,35.7,95,105.6,194,53.9,316,20.9,48,29.5,236,35.7,251
2019,Richmond,A10,65.9,266,107.0,125,54.1,42,15.3,18,19.1,350,30.7,243,110.3,287,53.1,288,18.5,165,29.9,250,28.7,71
2019,Winthrop,BSth,72.7,16,107.0,126,54.2,38,20.2,290,28.7,164,30.4,253,107.8,244,51.3,198,15.4,331,25.5,54,30.3,110
2019,Missouri,SEC,64.8,318,107.0,127,50.5,181,21.0,318,31.9,61,29.8,267,97.2,51,49.4,115,18.1,193,25.7,65,38.0,296
2019,Marshall,CUSA,74.3,5,106.9,128,51.9,118,15.9,27,22.9,325,30.5,248,106.3,213,52.0,233,20.8,51,32.3,315,32.4,164
2019,Iona,MAAC,70.6,51,106.9,129,53.0,75,17.3,99,25.2,272,36.8,68,109.7,276,52.3,251,18.6,163,30.8,271,28.5,66
2019,Purdue Fort Wayne,Sum,71.6,26,106.8,130,55.8,13,16.8,61,23.1,323,26.9,314,109.0,260,54.0,317,17.1,263,28.6,193,25.0,12
2019,Colorado,P12,68.1,147,106.8,131,51.0,159,19.0,219,30.7,97,37.2,62,96.1,39,48.4,65,17.4,247,23.6,15,31.1,127
2019,Coastal Carolina,SB,69.8,76,106.8,132,51.8,121,19.5,250,32.7,47,39.4,30,105.7,197,51.0,184,18.0,203,28.6,197,42.3,336
2019,Louisiana,SB,72.1,21,106.7,133,50.8,167,17.4,102,29.1,144,35.0,109,107.9,246,53.2,293,20.0,82,32.0,309,36.8,275
2019,The Citadel,SC,73.6,10,106.7,134,52.0,114,17.3,95,25.1,276,25.7,325,114.5,337,56.6,346,16.9,277,31.8,303,31.7,145
2019,Wichita St.,Amer,68.3,142,106.6,135,46.9,320,17.4,105,32.5,49,28.8,283,96.5,44,47.6,36,17.6,233,26.9,113,38.8,307
2019,Samford,SC,69.2,99,106.6,136,54.1,44,19.3,232,28.1,188,33.9,158,104.7,170,49.6,127,18.1,197,31.2,285,28.3,59
2019,Drake,MVC,69.3,94,106.5,137,53.3,63,19.1,221,24.3,297,32.6,191,102.8,139,48.7,81,16.8,281,26.0,77,29.4,81
2019,Detroit,Horz,68.6,125,106.5,138,49.7,222,16.3,42,29.3,133,31.0,237,112.6,320,54.4,323,19.8,89,36.4,352,32.7,176
2019,Fairleigh Dickinson,NEC,66.8,223,106.5,139,54.2,39,19.7,261,29.5,126,35.7,98,110.7,295,52.0,228,20.2,71,33.2,334,29.4,83
2019,Washington St.,P12,70.6,50,106.4,140,52.8,82,19.2,225,25.2,273,30.3,254,110.2,284,54.7,330,17.0,268,29.5,235,28.4,62
2019,UNC Greensboro,SC,67.8,159,106.4,141,51.2,146,17.1,75,31.4,81,30.6,245,98.8,74,51.0,181,22.2,19,29.7,245,32.2,160
2019,Appalachian St.,SB,71.6,28,106.2,142,51.4,135,17.8,125,25.8,254,37.0,66,109.7,274,53.8,314,17.4,249,29.7,247,34.1,218
2019,Georgia,SEC,68.4,134,106.1,143,50.0,204,22.4,332,32.7,45,41.2,16,102.0,120,48.5,71,15.5,327,31.0,278,29.9,96
2019,Cal Baptist,WAC,67.9,156,106.1,144,51.2,144,18.0,139,28.8,163,32.4,200,108.9,258,48.8,85,15.1,339,28.9,211,39.6,319
2019,Sam Houston St.,Slnd,66.3,249,106.1,145,51.8,123,18.3,156,29.7,117,26.0,323,107.2,229,51.2,197,21.2,38,28.6,195,43.3,342
2019,UNLV,MWC,67.5,182,106.1,146,49.5,231,18.6,180,35.5,15,34.9,113,106.4,215,51.0,182,17.6,229,27.7,156,31.6,142
2019,San Diego,WCC,66.9,213,105.9,147,52.4,100,18.8,201,24.1,303,32.4,199,98.3,67,49.6,122,17.5,237,22.0,3,37.3,284
2019,UTSA,CUSA,72.1,19,105.8,148,49.5,234,16.4,43,26.1,244,26.2,319,104.3,163,49.5,119,18.1,200,28.4,183,35.6,245
2019,Bucknell,Pat,70.7,48,105.8,149,53.0,74,17.3,94,25.8,257,33.9,156,103.9,156,49.2,108,16.6,292,27.6,154,32.4,165
2019,Harvard,Ivy,67.3,193,105.7,150,53.3,64,22.6,335,28.8,161,31.6,224,100.4,99,50.2,150,17.5,238,23.3,13,33.8,210
2019,Drexel,CAA,69.1,102,105.6,151,51.3,139,16.6,58,29.2,141,30.6,244,113.2,327,55.6,337,14.6,347,26.3,88,30.3,108
2019,Rutgers,B10,67.7,170,105.6,152,47.0,315,19.1,224,33.4,34,31.7,221,96.8,46,49.2,109,17.4,245,27.0,118,32.4,166
2019,Arizona,P12,66.7,227,105.5,153,49.0,256,16.7,59,28.4,175,33.3,177,98.2,63,50.9,176,20.3,66,25.9,75,35.0,235
2019,Quinnipiac,MAAC,66.9,218,105.5,154,52.8,87,19.4,242,29.8,116,37.3,58,111.7,310,50.7,169,15.7,322,29.3,228,27.0,32
2019,St. Francis PA,NEC,68.4,137,105.5,155,48.8,265,17.5,110,33.6,31,34.9,112,113.5,332,53.8,315,17.0,269,28.6,194,31.8,148
2019,UNC Wilmington,CAA,69.3,93,105.4,156,50.5,178,18.5,171,31.7,71,32.8,187,114.7,339,56.0,341,14.5,349,26.6,101,31.9,150
2019,Jacksonville St.,OVC,67.6,173,105.4,157,50.6,176,18.8,196,33.0,42,30.2,257,99.6,86,48.7,80,20.4,63,25.6,61,30.1,103
2019,Tulsa,Amer,68.8,114,105.4,158,51.2,143,18.0,142,23.2,320,43.4,4,100.4,100,48.2,56,17.6,231,29.3,226,30.4,112
2019,Saint Joseph's,A10,68.5,127,105.4,159,48.0,294,13.4,1,22.0,336,31.7,223,107.2,231,51.7,217,15.7,321,24.4,21,27.1,34
2019,UC Santa Barbara,BW,64.7,321,105.3,160,50.3,190,16.8,65,33.2,41,39.5,28,106.1,208,49.7,130,16.6,298,26.2,85,32.4,163
2019,Texas Southern,SWAC,74.7,4,105.2,161,50.8,168,19.8,266,32.5,49,40.8,18,107.5,238,51.6,209,19.9,85,31.7,301,32.6,174
2019,Western Kentucky,CUSA,67.7,168,105.1,162,49.9,213,19.6,254,29.6,124,37.9,49,99.9,92,48.9,93,18.5,169,28.1,171,25.6,17
2019,Louisiana Tech,CUSA,65.4,288,105.0,163,49.8,217,17.0,70,29.4,130,35.9,87,102.1,126,49.3,110,19.2,121,28.8,208,30.2,105
2019,Providence,BE,67.9,158,105.0,164,48.0,290,18.7,189,31.8,69,39.1,34,96.3,41,49.7,129,20.2,74,28.3,177,32.8,180
2019,Delaware,CAA,63.3,341,104.9,165,53.3,65,17.2,88,24.2,301,31.2,231,113.2,328,52.8,277,14.9,344,28.8,210,28.6,68
2019,Green Bay,Horz,73.2,13,104.9,166,51.5,131,17.2,87,26.4,237,33.9,157,106.5,219,52.1,239,18.8,151,31.4,288,32.3,161
2019,Tennessee Martin,OVC,68.5,132,104.9,167,50.4,186,18.9,205,31.6,74,26.4,317,115.3,344,57.1,351,19.3,120,34.6,343,27.2,35
2019,Pittsburgh,ACC,67.0,206,104.9,168,47.9,297,19.6,256,32.1,57,42.3,13,98.5,70,47.7,40,21.2,36,32.8,323,32.9,185
2019,Miami OH,MAC,66.3,245,104.8,169,48.6,271,18.7,191,30.0,111,34.7,129,103.2,146,51.1,189,16.7,287,25.3,49,33.9,212
2019,Cal St. Northridge,BW,70.9,43,104.8,170,51.5,134,16.6,57,28.4,176,31.8,216,112.5,318,51.6,210,17.1,267,32.5,319,32.2,159
2019,Duquesne,A10,69.8,73,104.6,171,49.9,209,19.8,265,31.8,64,35.0,111,105.5,190,49.9,139,21.6,30,35.1,350,31.9,152
2019,Southern Illinois,MVC,65.8,275,104.6,172,52.8,85,20.9,313,28.9,160,32.0,210,102.8,140,49.6,126,19.1,131,29.2,223,25.6,18
