Season,Team,Conference,AdjTempo,AdjTempo.Rank,AdjOE,AdjOE.Rank,Off-eFG%,Off-eFG%.Rank,Off-TO%,Off-TO%.Rank,Off-OR%,Off-OR%.Rank,Off-FTRate,Off-FTRate.Rank,AdjDE,AdjDE.Rank,Def-eFG%,Def-eFG%.Rank,Def-TO%,Def-TO%.Rank,Def-OR%,Def-OR%.Rank,Def-FTRate,Def-FTRate.Rank
2015,UCLA,P12,65.8,101,112.9,40,49.6,139,17.6,80,33.8,87,35.7,207,98.2,66,48.5,150,17.9,244,28.6,69,32.3,76
2015,Minnesota,B10,67.3,47,112.7,41,52.1,60,17.7,84,30.0,207,32.9,278,99.7,90,50.8,244,24.1,7,33.4,281,34.5,129
2015,Providence,BE,65.2,129,112.6,42,48.4,199,18.1,102,35.1,43,40.7,80,95.9,42,48.2,134,19.7,136,29.0,80,39.3,225
2015,West Virginia,B12,67.9,28,112.6,43,46.1,292,18.7,146,40.2,4,40.4,85,94.9,29,52.7,304,28.0,1,30.9,163,55.5,351
2015,Miami FL,ACC,62.5,272,112.5,44,49.9,121,15.9,21,29.6,227,35.5,214,98.1,64,47.6,101,17.3,274,29.3,94,28.5,20
2015,Northwestern St.,Slnd,73.2,4,112.5,45,52.9,44,15.9,20,29.9,213,35.1,228,117.6,348,54.4,340,19.6,140,38.9,347,36.9,185
2015,Oklahoma,B12,66.7,63,112.5,46,49.3,163,17.6,82,31.5,148,32.8,279,89.7,7,44.1,11,19.7,132,31.4,186,28.4,19
2015,Texas,B12,62.0,290,112.4,47,49.1,168,20.1,246,37.9,11,36.5,179,93.4,14,42.1,2,14.0,350,28.6,70,34.8,136
2015,UC Davis,BW,62.9,258,112.3,48,57.4,3,20.9,295,28.6,265,39.4,110,106.2,205,48.4,143,17.9,246,33.6,286,33.3,95
2015,Hofstra,CAA,68.7,19,112.0,49,52.3,48,16.0,23,32.7,110,39.8,101,106.6,216,49.5,189,19.6,139,28.4,61,38.7,213
2015,Boise St.,MWC,62.8,259,111.9,50,53.2,38,16.1,26,27.8,279,32.4,290,98.1,63,47.6,109,19.4,146,25.6,13,31.6,61
2015,Oklahoma St.,B12,63.3,238,111.8,51,50.2,104,18.5,131,26.9,298,39.0,116,96.8,53,46.5,69,21.1,58,32.6,249,42.1,274
2015,Georgia St.,SB,62.4,275,111.6,52,52.0,63,16.2,32,30.1,201,37.7,147,101.3,112,45.8,53,23.2,14,34.9,326,39.8,233
2015,Alabama,SEC,62.2,283,111.6,53,50.7,93,18.7,144,29.6,223,43.7,36,99.3,84,47.4,98,18.9,175,32.0,222,39.5,228
2015,Colorado St.,MWC,66.6,64,111.6,54,50.1,107,16.1,27,34.1,76,41.9,56,101.6,118,48.7,159,18.0,238,25.4,12,33.3,93
2015,Oakland,Horz,66.5,71,111.4,55,52.3,52,18.4,129,30.1,199,38.1,135,111.3,309,53.5,325,16.1,326,30.5,144,34.6,131
2015,Maryland,B10,63.9,199,111.3,56,51.2,82,18.9,164,28.9,250,44.5,25,95.7,41,45.5,36,17.2,282,30.5,142,28.1,16
2015,Buffalo,MAC,68.3,23,111.3,57,48.7,190,16.7,43,34.5,62,42.6,41,99.4,87,48.5,151,19.7,127,30.4,133,34.3,126
2015,VCU,A10,66.5,70,111.1,58,48.7,189,15.7,14,31.8,138,37.3,162,94.9,26,49.5,190,23.6,11,30.6,148,37.8,202
2015,Creighton,BE,62.1,286,111.0,59,49.4,152,18.4,128,31.3,158,36.3,188,102.6,138,50.5,233,17.0,291,28.1,47,33.4,100
2015,Saint Mary's,WCC,62.6,271,110.9,60,52.4,47,18.8,156,33.2,109,34.1,251,100.6,102,48.0,125,15.4,342,24.7,6,33.2,91
2015,Purdue,B10,64.3,173,110.9,61,50.2,105,19.9,228,36.5,22,41.7,59,97.0,54,45.4,35,17.6,263,30.9,162,38.4,208
2015,St. John's,BE,66.7,61,110.7,62,49.3,158,15.7,13,27.6,289,35.7,210,97.0,55,46.4,64,19.5,141,35.4,331,33.3,96
2015,Northern Colorado,BSky,63.2,247,110.4,63,53.0,42,16.2,30,33.8,89,35.1,229,117.9,349,55.7,350,20.0,116,34.3,310,40.4,240
2015,Butler,BE,63.2,243,110.2,64,48.4,200,17.0,50,34.7,53,40.8,79,90.1,8,46.7,73,19.4,144,25.3,10,33.3,98
2015,Belmont,OVC,66.9,57,110.2,65,56.4,5,20.3,265,28.9,252,32.2,297,107.9,240,51.3,270,18.6,201,29.6,109,28.2,17
2015,Louisville,ACC,64.6,155,110.2,66,47.7,229,17.2,62,34.7,57,38.7,124,88.9,4,44.0,10,21.3,41,30.8,158,33.3,94
2015,Michigan,B10,59.7,340,110.0,67,49.4,147,15.6,11,25.5,325,26.6,350,100.5,100,50.9,247,19.4,145,31.2,175,26.7,9
2015,Charlotte,CUSA,66.8,59,109.9,68,51.7,68,19.6,211,33.8,86,37.0,170,108.0,245,50.6,235,18.4,216,31.2,178,33.1,89
2015,Arizona St.,P12,65.8,98,109.8,69,50.9,87,20.7,285,31.8,132,42.1,51,98.7,73,50.2,223,19.1,161,25.1,7,34.1,121
2015,Georgia,SEC,64.1,184,109.6,70,48.5,194,19.2,181,32.2,121,47.7,5,94.5,22,44.4,16,16.7,303,28.5,64,34.3,125
2015,Tennessee,SEC,60.4,332,109.5,71,48.2,206,19.7,217,37.0,19,32.3,296,102.3,130,51.9,285,22.6,18,33.3,280,43.5,299
2015,Texas A&M,SEC,63.7,207,109.4,72,50.4,100,19.2,178,34.2,74,38.0,137,97.1,57,46.8,78,19.4,147,28.2,53,36.4,167
2015,Seton Hall,BE,65.7,105,109.3,73,48.2,203,18.7,139,34.7,56,38.1,136,101.3,113,47.8,112,18.0,241,33.2,272,37.9,203
2015,UC Santa Barbara,BW,62.6,270,109.3,74,49.6,141,16.9,46,30.7,180,32.0,300,103.3,152,47.8,114,18.0,243,29.8,116,39.9,234
2015,Dayton,A10,63.4,229,109.2,75,53.0,43,17.9,93,23.3,337,48.2,4,95.0,30,47.2,94,21.1,56,28.4,60,30.6,44
2015,Tennessee Martin,OVC,62.0,292,109.2,76,53.4,32,18.6,137,30.0,210,31.5,309,107.3,227,50.8,245,15.4,343,25.8,14,28.8,24
2015,Washington St.,P12,67.2,49,109.1,77,49.6,136,17.3,69,26.4,311,39.7,105,110.8,298,52.4,297,14.1,349,30.3,130,34.1,118
2015,Sacramento St.,BSky,61.9,297,109.0,78,53.9,26,16.6,42,27.2,297,35.5,215,111.3,310,53.8,334,19.6,138,33.3,278,32.3,75
2015,Portland,WCC,64.2,180,109.0,79,50.0,117,18.3,116,35.0,45,36.1,198,105.8,193,49.7,202,17.2,284,30.7,152,35.9,156
2015,Louisiana Tech,CUSA,67.4,44,109.0,80,50.7,95,15.6,12,28.8,257,33.7,259,99.8,93,46.9,83,22.4,19,35.3,330,31.3,52
2015,LSU,SEC,69.3,12,108.9,81,50.3,103,20.3,260,33.9,82,33.5,263,95.1,32,44.7,20,19.1,160,32.9,263,29.4,29
2015,Washington,P12,65.2,127,108.8,82,49.3,159,17.5,77,31.2,163,33.9,256,103.8,161,47.0,86,16.8,297,33.2,275,31.7,63
2015,TCU,B12,63.6,215,108.8,83,47.9,220,18.4,122,37.5,15,46.5,13,96.6,49,44.1,13,20.0,114,33.4,282,48.0,331
2015,South Dakota St.,Sum,66.1,87,108.8,84,51.9,66,17.0,49,28.8,254,40.4,86,102.0,128,47.2,93,18.1,234,28.2,51,41.2,258
2015,Duquesne,A10,67.3,46,108.6,85,51.2,81,18.3,113,31.7,144,32.5,287,112.9,326,51.7,282,16.0,328,33.3,277,33.8,113
2015,DePaul,BE,67.0,54,108.6,86,50.7,92,19.8,221,27.4,292,36.5,180,106.8,219,50.8,246,18.8,191,35.4,332,48.7,334
2015,Richmond,A10,61.8,301,108.6,87,52.1,56,15.6,10,22.2,342,32.9,276,96.8,52,46.0,59,21.1,54,33.3,279,33.5,102
2015,North Florida,ASun,67.1,51,108.4,88,53.6,29,18.3,119,29.2,240,39.7,103,106.2,204,47.9,116,17.9,250,31.8,214,34.1,120
2015,High Point,BSth,62.2,284,108.4,89,51.9,67,17.5,76,30.8,177,34.1,254,106.4,208,51.3,267,19.8,126,31.5,191,31.5,59
2015,George Washington,A10,61.9,299,108.4,90,48.9,178,18.7,147,35.6,36,40.0,95,98.2,65,45.9,54,18.3,221,30.9,160,28.9,25
2015,Illinois,B10,64.8,146,108.3,91,47.6,235,15.2,8,30.2,194,31.2,315,96.7,50,48.0,127,19.7,133,28.0,43,30.4,40
2015,Cleveland St.,Horz,61.1,318,108.3,92,51.7,71,19.0,172,31.9,131,31.1,316,100.9,107,48.7,158,21.0,60,30.6,147,43.7,301
2015,Northeastern,CAA,63.3,237,108.3,93,54.5,19,21.5,308,30.1,197,41.3,66,103.1,148,49.8,203,15.5,338,25.2,9,25.0,6
2015,Cincinnati,Amer,59.8,339,108.2,94,49.5,143,21.0,300,37.3,16,37.1,166,94.0,17,44.1,12,19.9,121,32.3,240,26.1,8
2015,Air Force,MWC,61.7,303,108.1,95,53.6,30,19.1,176,29.4,232,30.8,321,111.2,305,53.0,313,20.2,103,32.6,246,35.5,147
2015,Western Michigan,MAC,65.0,136,108.0,96,51.3,78,18.1,101,29.8,214,42.7,39,107.1,225,51.9,287,18.9,184,30.4,135,36.7,177
2015,Colgate,Pat,60.7,325,108.0,97,55.9,8,18.8,159,23.6,333,27.4,349,109.2,271,50.7,238,16.5,311,28.5,66,35.1,141
2015,Boston College,ACC,63.4,231,107.9,98,50.7,90,18.7,149,26.1,316,35.0,230,102.3,132,49.4,185,18.8,186,30.8,157,41.0,250
2015,UNLV,MWC,65.1,133,107.9,99,50.2,106,17.3,68,26.7,305,32.7,285,101.7,122,45.3,31,16.2,322,32.4,241,29.9,33
2015,Northwestern,B10,59.7,341,107.8,100,50.4,99,18.1,103,27.6,284,28.6,342,103.2,151,48.4,146,15.5,339,30.9,165,32.8,83
2015,Illinois St.,MVC,64.7,148,107.7,101,48.4,201,19.9,226,36.2,26,34.8,235,96.1,44,47.0,87,20.5,84,29.2,90,40.3,239
2015,Connecticut,Amer,62.1,287,107.7,102,50.1,112,18.6,135,30.1,200,32.3,295,97.7,60,45.2,27,17.9,252,30.6,146,32.6,79
2015,IPFW,Sum,64.5,161,107.7,103,53.3,37,18.7,148,25.1,328,41.1,73,108.5,258,51.3,268,16.1,327,26.6,24,27.7,14
2015,Idaho,BSky,67.5,35,107.7,104,53.4,35,17.6,78,30.7,181,38.6,126,112.9,327,53.6,331,15.4,341,27.0,30,41.5,262
2015,Gardner Webb,BSth,67.4,41,107.6,105,51.0,84,17.4,72,29.8,215,37.7,148,111.4,312,53.4,323,17.1,286,31.8,211,29.1,27
2015,Colorado,P12,65.0,138,107.5,106,48.4,196,19.9,227,34.4,66,40.8,78,100.5,101,48.9,162,17.0,293,28.0,45,33.9,114
2015,Columbia,Ivy,60.2,336,107.5,107,51.6,73,19.5,206,32.2,122,28.2,345,107.4,229,47.9,120,16.2,324,29.2,85,38.2,206
2015,Incarnate Word,Slnd,67.4,39,107.5,108,52.0,61,15.7,16,25.7,324,45.3,21,112.6,322,51.3,272,17.9,245,31.5,197,39.6,229
2015,Utah St.,MWC,63.5,224,107.5,109,52.4,46,16.3,36,21.7,344,36.4,186,103.2,150,45.8,52,17.0,292,34.0,301,29.1,28
2015,Princeton,Ivy,64.6,158,107.4,110,54.3,23,18.8,157,20.7,349,46.1,16,106.9,221,49.6,197,18.5,213,26.4,21,41.8,266
2015,New Mexico St.,WAC,63.0,254,107.4,111,50.6,96,21.8,321,39.5,9,44.3,27,100.8,106,46.4,65,20.6,77,30.9,166,32.5,78
2015,Valparaiso,Horz,62.3,278,107.4,112,51.3,79,19.0,169,34.7,54,36.6,177,96.3,45,45.2,30,18.6,202,27.4,36,33.4,101
2015,Kent St.,MAC,61.5,308,107.4,113,49.8,127,17.8,90,33.5,95,37.1,165,102.3,133,45.8,49,18.2,230,32.7,252,39.4,227
2015,Yale,Ivy,61.9,298,107.3,114,49.9,120,20.5,273,34.3,71,40.9,77,98.6,71,47.6,103,18.9,173,27.8,41,33.1,88
2015,Florida,SEC,62.7,266,107.3,115,49.6,138,19.6,210,31.7,145,31.4,311,91.9,10,46.0,58,21.6,27,29.1,83,37.8,199
2015,Albany,AE,60.8,323,107.2,116,49.9,122,18.8,155,32.6,111,39.0,117,103.9,162,49.6,193,20.1,107,26.1,17,30.3,37
2015,Syracuse,ACC,65.8,100,107.0,117,47.4,243,17.9,96,33.5,94,35.4,220,94.2,20,46.4,67,21.1,53,31.4,182,30.0,34
2015,Charleston Southern,BSth,65.2,126,107.0,118,48.5,193,17.1,59,33.4,101,34.9,231,109.2,269,52.4,298,18.9,174,28.5,67,32.4,77
2015,Coastal Carolina,BSth,64.1,190,106.7,119,50.0,114,17.5,74,34.8,50,38.9,119,104.3,170,47.7,111,16.9,294,28.0,46,35.0,139
2015,Kansas St.,B12,62.1,285,106.6,120,47.7,228,20.9,298,33.9,81,46.0,19,98.4,68,49.7,201,20.2,106,31.5,191,41.0,251
2015,Wake Forest,ACC,68.0,26,106.6,121,47.8,225,19.3,187,31.8,137,41.5,63,101.8,125,50.9,248,17.1,288,26.4,22,35.2,142
2015,Evansville,MVC,66.2,83,106.6,122,52.1,58,19.3,186,25.8,322,44.3,26,101.3,115,49.5,187,19.9,120,28.0,44,31.4,57
2015,Grand Canyon,WAC,64.5,164,106.5,123,50.4,101,17.1,58,26.8,302,40.1,92,114.8,336,49.6,195,16.3,320,34.0,300,36.2,161
2015,Old Dominion,CUSA,59.9,338,106.5,124,48.6,192,17.5,75,36.0,29,30.6,323,96.3,46,46.1,60,21.0,63,26.9,27,40.8,245
2015,Massachusetts,A10,67.0,53,106.5,125,47.3,247,20.5,271,33.9,83,42.4,48,102.3,131,48.7,157,17.5,267,31.2,176,35.2,143
2015,UTSA,CUSA,65.9,94,106.4,126,47.8,227,18.2,110,35.1,44,42.1,52,110.0,291,52.8,307,20.3,96,31.3,179,29.7,32
2015,Boston University,Pat,64.2,181,106.4,127,52.7,45,19.4,195,28.2,274,45.0,22,112.7,324,52.9,310,16.3,319,28.4,57,33.5,105
2015,Virginia Tech,ACC,63.6,216,106.3,128,51.5,76,18.1,106,25.9,318,31.9,303,107.2,226,50.8,240,18.9,176,36.6,341,33.8,111
2015,UC Irvine,BW,63.4,227,106.3,129,50.7,94,18.2,108,30.0,209,30.2,330,99.2,82,44.7,22,17.2,277,30.7,150,35.3,144
2015,Eastern Kentucky,OVC,63.5,223,106.3,130,53.9,27,17.9,92,21.5,346,32.2,298,102.8,145,53.6,329,26.9,2,34.7,323,35.0,140
2015,UTEP,CUSA,64.7,150,106.2,131,52.0,62,18.7,150,29.2,241,43.8,34,99.6,89,46.9,80,18.7,195,29.8,117,31.9,66
2015,Oral Roberts,Sum,65.5,112,106.2,132,48.1,211,17.6,79,29.5,230,44.5,24,109.4,274,51.0,254,18.6,207,31.3,181,37.8,201
2015,Louisiana Lafayette,SB,69.9,7,106.0,133,50.1,109,20.5,276,34.6,60,39.6,106,102.4,136,48.0,122,18.4,214,27.6,38,37.4,192
2015,Denver,Sum,57.1,350,106.0,134,56.2,7,19.1,175,19.3,351,31.2,314,110.6,295,52.9,309,20.4,85,29.6,107,51.2,343
2015,Youngstown St.,Horz,67.0,55,106.0,135,50.0,113,17.2,66,27.6,283,35.8,204,114.9,337,53.6,330,17.8,256,34.2,308,36.8,183
2015,Montana,BSky,62.0,294,106.0,136,53.7,28,18.0,99,27.6,286,33.3,266,105.8,195,51.3,266,19.9,119,28.7,73,43.6,300
2015,Bowling Green,MAC,63.7,208,105.9,137,49.3,160,18.4,126,31.6,146,32.4,291,100.7,105,47.2,92,19.5,143,29.5,103,32.2,74
2015,Santa Clara,WCC,61.1,316,105.9,138,48.2,205,17.1,54,28.1,275,31.1,318,108.0,246,51.7,283,19.1,165,34.1,303,43.2,296
2015,Loyola Chicago,MVC,61.1,315,105.9,139,53.3,36,21.0,299,28.7,262,33.3,269,102.6,137,49.2,172,20.2,105,32.1,225,30.2,36
2015,Bucknell,Pat,64.2,175,105.8,140,49.7,131,17.1,60,29.6,224,40.3,89,108.6,259,49.9,209,14.5,347,25.9,16,38.4,210
2015,Auburn,SEC,67.2,48,105.8,141,47.0,259,18.9,161,27.6,282,48.8,2,103.3,153,52.5,300,21.3,43,34.1,302,41.9,270
2015,San Francisco,WCC,65.5,111,105.7,142,50.7,91,17.9,95,30.5,186,41.1,72,103.5,158,49.2,177,18.9,182,30.8,153,38.7,214
2015,Siena,MAAC,66.0,90,105.7,143,47.5,240,18.7,143,36.3,25,41.9,55,114.0,331,51.4,274,21.2,52,37.1,345,51.0,341
2015,Florida St.,ACC,65.9,93,105.6,144,50.1,108,21.9,323,31.8,135,46.9,11,99.3,83,47.3,96,18.0,242,31.9,218,37.9,204
2015,South Carolina,SEC,64.1,187,105.6,145,45.2,315,19.6,212,34.7,55,37.3,161,94.3,21,44.8,23,21.0,62,31.5,189,44.5,310
2015,Chattanooga,SC,64.5,162,105.6,146,50.5,98,19.5,202,32.5,115,43.8,35,105.5,188,48.0,123,18.9,178,32.8,258,43.2,295
2015,Radford,BSth,65.0,139,105.6,147,50.0,116,18.1,105,34.5,64,35.4,219,106.3,207,48.4,149,18.8,190,32.7,254,36.3,163
2015,NJIT,ind,66.2,81,105.5,148,52.3,49,20.5,275,28.7,261,39.1,115,106.4,211,46.3,63,19.0,170,33.9,293,44.0,305
2015,Memphis,Amer,66.2,80,105.5,149,48.4,197,20.2,253,37.0,20,31.6,305,98.0,61,44.4,15,19.2,156,31.6,203,38.7,215
2015,Norfolk St.,MEAC,64.6,157,105.5,150,52.1,57,20.7,282,34.3,70,42.7,40,107.5,234,48.1,133,18.0,236,30.4,134,39.4,226
2015,James Madison,CAA,63.9,195,105.5,151,51.9,65,20.3,262,28.9,251,42.2,50,108.2,249,50.2,220,17.9,247,31.9,220,31.9,66
2015,St. Bonaventure,A10,64.4,167,105.4,152,47.1,252,18.9,162,35.0,46,37.9,143,100.1,96,48.4,145,19.7,130,29.0,79,33.9,116
2015,North Carolina Central,MEAC,59.4,342,105.4,153,53.2,41,19.8,223,31.0,169,37.2,164,99.4,86,42.1,3,20.2,102,30.8,159,41.1,255
2015,Marquette,BE,63.7,205,105.3,154,49.8,130,19.3,189,29.0,247,35.8,205,98.5,69,49.2,173,21.0,59,36.4,340,30.3,38
2015,Temple,Amer,65.4,116,105.3,155,44.2,330,14.6,4,31.8,141,35.6,213,94.2,19,44.5,17,18.8,188,29.2,88,33.5,103
2015,Penn St.,B10,65.4,119,105.3,156,48.0,215,18.2,111,29.7,218,34.7,241,97.2,58,45.3,33,17.8,254,31.0,168,41.5,264
2015,Drake,MVC,58.9,344,105.3,157,52.1,55,22.3,333,23.3,338,34.0,255,114.3,333,54.8,345,16.9,295,32.0,223,30.4,42
2015,Wofford,SC,60.5,331,105.2,158,51.1,83,17.2,63,29.4,233,37.6,151,98.5,70,47.0,88,19.9,117,27.7,39,36.4,165
2015,Akron,MAC,63.6,214,105.1,159,49.4,148,18.8,153,33.3,107,31.3,312,99.4,85,45.5,40,18.8,187,31.5,193,41.0,252
2015,Hawaii,BW,68.9,18,105.1,160,49.3,162,18.8,151,32.1,125,36.7,173,101.4,117,47.6,105,23.4,12,34.3,312,42.0,272
2015,Western Kentucky,CUSA,66.3,75,105.0,161,49.6,142,19.0,167,30.4,190,38.7,123,102.7,140,48.6,155,18.9,181,29.2,86,34.1,119
2015,San Diego St.,MWC,60.4,333,104.9,162,46.6,275,18.6,138,35.7,33,36.2,190,89.0,5,43.5,7,21.1,57,29.7,113,25.7,7
2015,UAB,CUSA,64.7,151,104.9,163,47.6,236,20.1,248,34.2,75,35.7,209,101.9,126,47.6,100,19.7,134,33.1,269,33.6,106
2015,Wyoming,MWC,59.1,343,104.8,164,52.2,54,18.8,154,22.0,343,40.4,84,99.1,80,47.0,85,17.9,249,26.9,29,27.0,10
2015,Harvard,Ivy,61.1,317,104.8,165,47.1,253,18.4,121,32.3,117,39.0,118,95.6,39,46.6,71,20.2,104,28.4,56,32.8,82
2015,Winthrop,BSth,65.8,103,104.8,166,50.8,88,17.6,83,29.4,235,35.9,200,105.7,191,46.9,84,19.0,172,32.2,232,38.4,209
2015,Green Bay,Horz,64.9,141,104.7,167,49.3,157,18.5,132,33.3,104,39.3,111,94.6,24,46.0,57,20.8,69,29.6,111,39.8,230
2015,Mercer,SC,60.9,321,104.5,168,49.3,164,17.6,81,33.3,105,40.1,91,106.0,201,49.0,164,19.2,154,32.8,256,31.9,69
2015,Clemson,ACC,61.6,305,104.5,169,46.0,296,18.6,136,34.1,77,34.4,247,96.7,51,45.6,44,17.7,258,31.4,187,31.2,49
2015,Maryland Eastern Shore,MEAC,64.4,166,104.5,170,51.7,70,23.4,338,35.5,38,47.0,10,107.8,239,51.1,257,21.3,44,31.9,215,41.1,254
2015,Arkansas Little Rock,SB,64.3,174,104.3,171,47.6,233,15.6,9,28.5,269,35.9,199,109.9,288,51.0,255,19.9,118,31.2,177,40.8,247
2015,California,P12,65.3,123,104.2,172,48.9,179,16.6,41,26.0,317,30.4,328,99.0,79,46.8,77,14.4,348,25.1,8,38.9,220
